Timestamp,URL,Status,Path,Visible
2025-09-02 17:53:24,https://www.kmart.co.nz/,200.0,https://www.kmart.co.nz/,N/A
2025-09-02 17:53:25,https://www.kmart.co.nz/category/sports-and-outdoor/structuregroup26696573306007581/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/sports-and-outdoor/structuregroup26696573306007581/,No
2025-09-02 17:53:26,https://www.kmart.co.nz/category/kids-and-baby/clearance-kids-shoes/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/kids-and-baby/clearance-kids-shoes/,No
2025-09-02 17:53:26,https://www.kmart.co.nz/category/women/womens-jeans/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/women/womens-jeans/,No
2025-09-02 17:53:26,https://www.kmart.co.nz/category/kids-and-baby/boys-8-16-jackets/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/kids-and-baby/boys-8-16-jackets/,No
2025-09-02 17:53:27,https://www.kmart.co.nz/category/men/mens-business-shirts/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/men/mens-business-shirts/,No
2025-09-02 17:53:27,https://www.kmart.co.nz/category/men/mens-jumpers-and-knitwear/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/men/mens-jumpers-and-knitwear/,No
2025-09-02 17:53:27,https://www.kmart.co.nz/category/home-and-living/cleaning-gadgets/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/home-and-living/cleaning-gadgets/,No
2025-09-02 17:53:27,https://www.kmart.co.nz/category/home-and-living/pet-travel/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/home-and-living/pet-travel/,No
2025-09-02 17:53:27,https://www.kmart.co.nz/category/kids-and-baby/kids-activewear/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/kids-and-baby/kids-activewear/,No
2025-09-02 17:53:27,https://www.kmart.co.nz/category/women/womens-plus-size-and-curve-tops/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/women/womens-plus-size-and-curve-tops/,No
2025-09-02 17:53:27,https://www.kmart.co.nz/category/home-and-living/food-storage-containers/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/home-and-living/food-storage-containers/,No
2025-09-02 17:53:27,https://www.kmart.co.nz/category/home-and-living/clipboards/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/home-and-living/clipboards/,No
2025-09-02 17:53:27,https://www.kmart.co.nz/category/women/clearance-womens-hair-accessories/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/women/clearance-womens-hair-accessories/,No
2025-09-02 17:53:27,https://www.kmart.co.nz/category/toys/trading-cards/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/toys/trading-cards/,No
