SKU,ID,DETAIL
43372416,c398d5b9-8804-46f0-ad21-2d18a0650ef4,"{""name"": ""Product c398d5b9-8804-46f0-ad21-2d18a0650ef4"", ""product_type"": ""Unknown"", ""master_sku"": ""43372416"", ""status"": ""GraphQL API failed - basic record created""}"
43382644,3b4eefe6-870c-475c-b895-6219a3c4471d,"{""name"": ""Product 3b4eefe6-870c-475c-b895-6219a3c4471d"", ""product_type"": ""Unknown"", ""master_sku"": ""43382644"", ""status"": ""GraphQL API failed - basic record created""}"
43387496,4d87f757-a677-4090-8827-13e98d1de047,"{""name"": ""Product 4d87f757-a677-4090-8827-13e98d1de047"", ""product_type"": ""Unknown"", ""master_sku"": ""43387496"", ""status"": ""GraphQL API failed - basic record created""}"
43387618,027977bf-07de-4edb-8b5b-ecd5bdf756ce,"{""name"": ""Product 027977bf-07de-4edb-8b5b-ecd5bdf756ce"", ""product_type"": ""Unknown"", ""master_sku"": ""43387618"", ""status"": ""GraphQL API failed - basic record created""}"
43395385,f4bb569d-5a2f-4ef1-b237-2d2e058ba3ec,"{""name"": ""Product f4bb569d-5a2f-4ef1-b237-2d2e058ba3ec"", ""product_type"": ""Unknown"", ""master_sku"": ""43395385"", ""status"": ""GraphQL API failed - basic record created""}"
43406210,94aa3b93-57d7-4a7e-8d9e-4babbf784b73,"{""name"": ""Product 94aa3b93-57d7-4a7e-8d9e-4babbf784b73"", ""product_type"": ""Unknown"", ""master_sku"": ""43406210"", ""status"": ""GraphQL API failed - basic record created""}"
43415311,00172587-9f65-4325-9eff-3bd740465afd,"{""name"": ""Product 00172587-9f65-4325-9eff-3bd740465afd"", ""product_type"": ""Unknown"", ""master_sku"": ""43415311"", ""status"": ""GraphQL API failed - basic record created""}"
43416967,8b41d6fa-024f-4320-b99a-f40442d5526f,"{""name"": ""Product 8b41d6fa-024f-4320-b99a-f40442d5526f"", ""product_type"": ""Unknown"", ""master_sku"": ""43416967"", ""status"": ""GraphQL API failed - basic record created""}"
43417285,d54b26c4-4e88-4d65-ba76-82e43a909764,"{""name"": ""Product d54b26c4-4e88-4d65-ba76-82e43a909764"", ""product_type"": ""Unknown"", ""master_sku"": ""43417285"", ""status"": ""GraphQL API failed - basic record created""}"
43417551,06ee3430-395d-4b84-a2a8-80de47c18de3,"{""name"": ""Product 06ee3430-395d-4b84-a2a8-80de47c18de3"", ""product_type"": ""Unknown"", ""master_sku"": ""43417551"", ""status"": ""GraphQL API failed - basic record created""}"
43418558,3439f524-9329-4626-888a-01690f0d80d8,"{""name"": ""Product 3439f524-9329-4626-888a-01690f0d80d8"", ""product_type"": ""Unknown"", ""master_sku"": ""43418558"", ""status"": ""GraphQL API failed - basic record created""}"
43418725,b1185428-bd9c-4750-8190-c026b941428a,"{""name"": ""Product b1185428-bd9c-4750-8190-c026b941428a"", ""product_type"": ""Unknown"", ""master_sku"": ""43418725"", ""status"": ""GraphQL API failed - basic record created""}"
43421534,ef1d7bbc-1650-4eaf-b8e0-789d6c5f35d4,"{""name"": ""Product ef1d7bbc-1650-4eaf-b8e0-789d6c5f35d4"", ""product_type"": ""Unknown"", ""master_sku"": ""43421534"", ""status"": ""GraphQL API failed - basic record created""}"
43423552,ff79635f-c147-40c0-9b6f-3fc59c616770,"{""name"": ""Product ff79635f-c147-40c0-9b6f-3fc59c616770"", ""product_type"": ""Unknown"", ""master_sku"": ""43423552"", ""status"": ""GraphQL API failed - basic record created""}"
