SKU,ID,DETAIL
42056539,9addb167-1306-4d25-a213-5a67e71162af,Failed to fetch product details
42119005,71ede3df-ac42-4a80-8654-5159a291548c,Failed to fetch product details
42820994,44fdb363-c2f6-414a-ac2f-92b589cb10c4,Failed to fetch product details
42836407,6bc62543-bd1b-4426-a9a7-0a576a989832,Failed to fetch product details
42866671,ee56838f-db3d-4aa8-9135-282d73b05d34,Failed to fetch product details
42919094,c4fe87e1-1d39-4a8f-a1b1-7b51f787ac30,Failed to fetch product details
43008377,629713d6-aac6-4fd1-bd3e-a259555954e3,Failed to fetch product details
43029594,bdb93975-93e2-4c21-ba0c-6c80c207f93c,Failed to fetch product details
43044252,b42df887-bfcc-40a7-a69e-085d16267151,Failed to fetch product details
43142774,ed2654ec-f0b1-4a4c-994f-bb3c1acb88e1,Failed to fetch product details
43151080,8abbb8b6-648a-44a7-a2bc-4f1a778f1002,Failed to fetch product details
43157280,e94ed4f4-e8d7-4f09-8fdb-88be9f392d22,Failed to fetch product details
43244027,4a9e4633-b878-47b6-a5d5-025fce2a6a85,Failed to fetch product details
43270064,42735724-fa90-439b-b96a-6a181b962fe4,Failed to fetch product details
43273317,9ad90ffa-8ab4-4555-a557-7e8b063dda5d,Failed to fetch product details
43286690,4233eb81-1ffa-472d-bb32-b7c3f97652f8,Failed to fetch product details
43288625,7d09dab5-cf2a-4414-92a0-408c812d050d,Failed to fetch product details
43292714,c372f204-1cb0-4a41-993f-34799a067097,Failed to fetch product details
43321209,93cdd3b0-3187-4199-a5e9-c475332f2f71,Failed to fetch product details
43326051,f66ec515-b110-49d7-ac44-6d29925fdf09,Failed to fetch product details
43330454,5783a16e-bc29-4cf0-8f76-7b882f44959e,Failed to fetch product details
43334735,8aaf7c77-f4b5-4177-b151-29e736a23417,Failed to fetch product details
43336210,21842565-789f-418c-a286-55217270fb93,Failed to fetch product details
43351121,96544962-9a3d-4780-82b8-25a2764aae49,Failed to fetch product details
43358052,84e48579-5440-4fbb-ac7e-76d958274ce6,Failed to fetch product details
43372409,6b6b2354-efca-4cde-b18e-89d0b906d59a,Failed to fetch product details
43372416,c398d5b9-8804-46f0-ad21-2d18a0650ef4,Failed to fetch product details
43382644,3b4eefe6-870c-475c-b895-6219a3c4471d,Failed to fetch product details
43387496,4d87f757-a677-4090-8827-13e98d1de047,Failed to fetch product details
43387618,027977bf-07de-4edb-8b5b-ecd5bdf756ce,Failed to fetch product details
43395385,f4bb569d-5a2f-4ef1-b237-2d2e058ba3ec,Failed to fetch product details
43406210,94aa3b93-57d7-4a7e-8d9e-4babbf784b73,Failed to fetch product details
43415311,00172587-9f65-4325-9eff-3bd740465afd,Failed to fetch product details
43416967,8b41d6fa-024f-4320-b99a-f40442d5526f,Failed to fetch product details
43417285,d54b26c4-4e88-4d65-ba76-82e43a909764,Failed to fetch product details
43417551,06ee3430-395d-4b84-a2a8-80de47c18de3,Failed to fetch product details
43418558,3439f524-9329-4626-888a-01690f0d80d8,Failed to fetch product details
43418725,b1185428-bd9c-4750-8190-c026b941428a,Failed to fetch product details
43421534,ef1d7bbc-1650-4eaf-b8e0-789d6c5f35d4,Failed to fetch product details
43423552,ff79635f-c147-40c0-9b6f-3fc59c616770,Failed to fetch product details
43423620,8dd5cd36-0f2f-4fa4-951d-a2391e577505,Failed to fetch product details
43430536,7a7b095b-3aec-4f2a-a332-1d61af576034,Failed to fetch product details
43434244,3c0a2d41-bda1-45b2-b470-920f7480ad8d,Failed to fetch product details
43435760,2bf317db-1a1b-4f35-90e0-cdac7de4615b,Failed to fetch product details
43436002,04f9fe54-7b83-4755-8d72-cff94c440b4f,Failed to fetch product details
43439003,936167e7-b4b2-41f6-8e47-8adbf8b4857b,Failed to fetch product details
43439201,e9d47c53-7a2c-4846-9885-93a29edec526,Failed to fetch product details
43439577,d97fd4f4-72ee-4e07-a878-4cc80de7b28e,Failed to fetch product details
43441631,003d4d98-47fd-4a3d-a149-788d79f886e2,Failed to fetch product details
43444151,ea2c4d96-3af5-463e-938a-bd3584159f6a,Failed to fetch product details
43449583,4df21c79-c7c8-4c76-8941-4c7f157c0c68,Failed to fetch product details
43449682,911400b5-80a4-4d3c-9d81-5f7220932002,Failed to fetch product details
43449774,91b480c4-2a07-41c6-8de6-dd7dde15c113,Failed to fetch product details
43450237,b732fd7f-1cb5-4416-81d7-f642ac0389f9,Failed to fetch product details
43454730,24151b37-ea14-4ef6-98fd-9fc53d8c0762,Failed to fetch product details
43464371,7db5e10e-4ce0-4559-8511-f2591ecf4253,Failed to fetch product details
43473588,f7710618-488b-49bf-bec0-e120d8177981,Failed to fetch product details
43479467,3dbceca9-d485-498c-9034-592acca8fdb8,Failed to fetch product details
43492930,d0dc0253-f5e8-4a4c-9b66-f1a90499cf84,Failed to fetch product details
43494385,e098bc92-713a-4bb0-a678-30b1ac1651a4,Failed to fetch product details
43502707,b4dd541a-87d8-43f1-a711-1a0c4f3a14aa,Failed to fetch product details
43502721,fb9c68c9-6663-4d40-850c-835e0345b60b,Failed to fetch product details
43522644,d0adb93c-9014-4bc6-91d6-8c3e6b5c4588,Failed to fetch product details
ABC123,NOT_FOUND,Product ID not found via search API
DEF456,NOT_FOUND,Product ID not found via search API
GHI789,NOT_FOUND,Product ID not found via search API
JKL012,NOT_FOUND,Product ID not found via search API
