SKU,ID,DETAIL
43421534,317,"{""region"": ""NZ"", ""source"": ""broken_link"", ""url"": ""https://www.kmart.co.nz/product/hatchimals-alive!-rainbow-hatchery-43421534/""}"
43387496,318,"{""region"": ""NZ"", ""source"": ""broken_link"", ""url"": ""https://www.kmart.co.nz/product/mini-blocks-flower-series:-flower-dome-assorted-43387496/""}"
43423620,319,"{""region"": ""NZ"", ""source"": ""broken_link"", ""url"": ""https://www.kmart.co.nz/product/oxx-cosmetics-84-piece-here-to-slay-train-case-43423620/""}"
43423552,320,"{""region"": ""NZ"", ""source"": ""broken_link"", ""url"": ""https://www.kmart.co.nz/product/oxx-cosmetics-makeup-brush-set-soft-glam-43423552/""}"
43418558,323,"{""region"": ""NZ"", ""source"": ""broken_link"", ""url"": ""https://www.kmart.co.nz/product/oxx-cosmetics-summer-solstice-12-days-of-christmas-advent-calendar-43418558/""}"
43479467,324,"{""region"": ""NZ"", ""source"": ""broken_link"", ""url"": ""https://www.kmart.co.nz/product/puddle-rug-white-small-150cm-x-80cm-43479467/""}"
43044252,325,"{""region"": ""NZ"", ""source"": ""broken_link"", ""url"": ""https://www.kmart.co.nz/product/luxe-light-rug-grey-large-235cm-x-160cm-43044252/""}"
43372416,326,"{""region"": ""NZ"", ""source"": ""broken_link"", ""url"": ""https://www.kmart.co.nz/product/lani-rug-large-235cm-x-160cm-43372416/""}"
43473588,327,"{""region"": ""NZ"", ""source"": ""broken_link"", ""url"": ""https://www.kmart.co.nz/rugs-buying-guide/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/product/washable-lint-remover-with-comb-43473588/""}"
43494385,328,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/diy-mini-crochet-kit-rabbit-43494385/""}"
43416967,329,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/diamond-runner-180cm-x-67cm-43416967/""}"
43336210,330,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/raya-rug-small-140cm-x-70cm-43336210/""}"
43321209,331,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/balham-rug-brown-medium-180cm-x-133cm-43321209/""}"
43157280,332,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/collete-rug-large-235cm-x-160cm-43157280/""}"
43029594,333,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/round-luxe-rug-light-grey-180cm-43029594/""}"
43372409,334,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/round-rory-rug-180cm-43372409/""}"
42866671,335,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/luxe-round-rug-blush-180cm-42866671/""}"
43434244,336,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/checkerboard-rug-beige-large-235cm-x-160cm-43434244/""}"
43387618,337,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/jeanie-rug-large-235cm-x-160cm-43387618/""}"
43522644,338,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/5-pack-microfibre-cleaning-cloths-bright-43522644/""}"
43464371,339,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/waffle-cushion-fern-43464371/""}"
43330454,340,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/reversible-padded-play-and-floor-mat-43330454/""}"
43449682,341,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/sweet-shop-jumbo-squishies-43449682/""}"
43430536,342,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/mrbeast-lab-cryo-lab-collector-figure-experiment-to-create-your-beast-assorted-43430536/""}"
43008377,343,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/lego-creator-expert-flower-bouquet-10280-43008377/""}"
43417551,344,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/punirunes-interactive-digital-pet-toy-43417551/""}"
43439003,345,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/lego-icons-wreath-10340-43439003/""}"
43292714,346,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/foam-play-ball-pit-43292714""}"
42836407,347,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/bounce-activity-centre-42836407/""}"
43502721,348,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/dumb-questions-to-ask-your-friends-party-game-43502721/""}"
43449774,349,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/bluey-sensory-activity-set-43449774/""}"
43358052,350,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/greek-islands-the-island-dream-book-43358052/""}"
43450237,351,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/toymania-oozey-goozey-vending-machine-assorted-43450237/""}"
43502707,352,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/you-cant-say-umm-party-game-43502707/""}"
43418725,353,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/fuggler-funny-ugly-monster:-hairy-fuggs-assorted-43418725/""}"
43326051,354,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/zuru-5-surprise-nba-ballers-assorted-43326051/""}"
43244027,355,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/rgb-wireless-controller-43244027/""}"
43142774,356,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/baby-bouncer-43142774/""}"
43151080,357,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/10-piece-flip-lock-food-storage-set-43151080/""}"
43435760,358,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/christmas-cookie-candle-43435760/""}"
43441631,359,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/118l-jumbo-tumbler-and-drink-bottle-gift-pack-43441631/""}"
43439577,360,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/oxx-cosmetics-24-piece-beauty-advent-calendar-good-vibes-only-43439577/""}"
43454730,361,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/eva-tote-phone-holder-assorted-43454730/""}"
43382644,362,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/frozen-drink-maker-red-43382644/""}"
43417285,363,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/oxx-haircare-8-piece-gold-rush-hair-styling-set-43417285/""}"
43415311,364,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/oxx-bodycare-whipped-shower-foam-set-candy-cane-43415311/""}"
43270064,365,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/2-pack-cap-holders-43270064/""}"
43436002,366,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/monster-jam-marvel-iron-man-1:24-scale-rc-monster-truck-43436002/""}"
43395385,367,"{""region"": ""AU"", ""source"": ""broken_link_replacement"", ""url"": ""https://www.kmart.com.au/product/hot-wheels-action-power-shift-raceway-track-set-43395385/""}"
ABC123,368,"{""status"": ""pending"", ""extracted_at"": ""2025-09-03T12:13:00.825766""}"
GHI789,369,"{""status"": ""pending"", ""extracted_at"": ""2025-09-03T12:13:00.827245""}"
JKL012,370,"{""status"": ""pending"", ""extracted_at"": ""2025-09-03T12:13:00.827278""}"
DEF456,371,"{""status"": ""pending"", ""extracted_at"": ""2025-09-03T12:13:00.827349""}"
