Timestamp,URL,Status,Path,Visible
2025-09-16 17:34:23,https://www.kmart.co.nz/,200.0,https://www.kmart.co.nz/,N/A
2025-09-16 17:34:25,https://www.kmart.co.nz/category/home-and-living/irons-and-steamers/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/home-and-living/irons-and-steamers/,No
2025-09-16 17:34:25,https://www.kmart.co.nz/category/tech/car-phone-charging/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/tech/car-phone-charging/,No
2025-09-16 17:34:25,https://www.kmart.co.nz/category/kids-and-baby/boys-clothing-8-16/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/kids-and-baby/boys-clothing-8-16/,No
2025-09-16 17:34:25,https://www.kmart.co.nz/category/women/womens-g-strings/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/women/womens-g-strings/,No
2025-09-16 17:34:25,https://www.kmart.co.nz/category/kids-and-baby/girls-1-7-jumpers-and-knitwear/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/kids-and-baby/girls-1-7-jumpers-and-knitwear/,No
2025-09-16 17:34:25,https://www.kmart.co.nz/afterpay,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/afterpay,No
2025-09-16 17:34:25,https://www.kmart.co.nz/category/tech/earphones/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/tech/earphones/,No
2025-09-16 17:34:25,https://www.kmart.co.nz/top-toy-gifts-by-age/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/top-toy-gifts-by-age/,No
2025-09-16 17:34:25,https://www.kmart.co.nz/category/kids-and-baby/nursery-furniture-and-decor/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/kids-and-baby/nursery-furniture-and-decor/,No
2025-09-16 17:34:25,https://www.kmart.co.nz/category/sports-and-outdoor/skates/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/sports-and-outdoor/skates/,No
2025-09-16 17:34:26,https://www.kmart.co.nz/category/toys/learning-and-puzzles/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/toys/learning-and-puzzles/,No
2025-09-16 17:34:26,https://www.kmart.co.nz/category/sports-and-outdoor/shopping-bags/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/sports-and-outdoor/shopping-bags/,No
2025-09-16 17:34:26,https://www.kmart.co.nz/category/men/mens-hats-and-caps/,200.0,https://www.kmart.co.nz/ -> https://www.kmart.co.nz/category/men/mens-hats-and-caps/,No
